,A,B-1,B-2,C-1,C-2,D,E,F,G,H-1,H-2
GTEX-1MCC2-0726-SM-EV7AL,1.7853952544737,0.587797920486732,-0.459468096269253,-0.389515997721131,1.82909022177305,0.822046587995676,1.03635375153186,-1.08857600955651,-0.0998954212222564,7.02068040568402,-6.55780625756501
GTEX-1MGNQ-0826-SM-EVR41,-0.942892444320372,0.616136083197146,-0.493966899277555,-0.00794063676388987,1.65783978871729,-0.596159708210282,-0.655696246256232,-0.941552207318922,0.0175114174450624,-3.3280560307033,2.85684455157703
GTEX-1MJIX-0626-SM-DTX8V,-0.7972259699647,0.48819596197856,-0.721002753847769,-0.0807858847644671,0.289609908393865,-0.555922138257344,0.914072159478672,0.665661347241228,-0.550552374504853,-3.52406248163516,2.78970166046603
GTEX-1MJK2-1126-SM-E9TJ7,0.485082606706501,-0.549351381127841,0.464726855128845,0.674211606014807,-1.42608124486684,-0.6925680860118,-1.37534446693642,0.0166108096419714,1.74003362087345,-2.97337014670963,2.78443465560717
GTEX-1N2DW-1126-SM-EVR59,0.0492922824267869,-0.556612472025529,1.18303559707068,0.114079058345983,1.27225366911035,-0.619185045922431,0.0477037389239006,-0.887914249498958,-0.349477976097569,-2.74341926348842,3.01045716480892
GTEX-1NSGN-1626-SM-EXOJF,-0.52552635564612,0.718716751929657,0.317929378211257,0.225586707466519,-0.390275953518826,0.631442152669713,0.529278976254153,0.121907603770448,1.06383732372554,-2.32567453300425,3.33439749305915
GTEX-1NV5F-0926-SM-DTX8N,-0.736342450413362,-0.460530882710132,0.417490900977508,-0.448245675454071,-3.485093371986,-0.473902127383071,-1.51366291915076,-0.345893091794411,-0.454811103889481,6.43274072401078,-6.61374715681774
GTEX-1OJC3-0726-SM-DTX92,-0.677901932430851,0.669409595571909,-0.316683876854267,0.643684896071523,0.873860448362715,-0.804477017787232,-0.281616545481011,-0.818459779026058,0.349831690534553,-4.38330228518562,2.59928021859209
GTEX-1OJC4-0626-SM-DTXEY,-0.108604096309428,0.023405889263219,1.13713250026631,0.498667641862243,-2.06874463316527,-0.597011226235115,-1.1706052095516,0.588013272961443,1.81419748020402,5.74238345518101,-6.19920313918285
GTEX-1P4AB-1026-SM-DTXES,0.158184359218144,-0.677457612087283,-0.521909498324542,-0.0197340607664993,-1.88478353152448,-0.630560704371331,-1.02207005835183,0.30869503019706,0.586920783689544,-3.15299313616655,2.72500240053068
GTEX-1PIIG-1826-SM-DTX7N,-0.814626503987857,-0.796770457573113,0.800628141952106,1.12333516368374,-1.50200897375104,-0.792519693695143,-0.104836406260379,-0.360224809435173,0.360527572434045,-3.35681120423515,3.01712281707778
GTEX-1PPGY-1826-SM-EXOJ8,-0.0679878372450428,-0.724916877179749,0.522875131153763,0.851314223864958,-0.680249453791676,0.575804900392225,-0.0625177446806364,-1.41524796830438,1.21413414332617,-3.35994404662959,3.04709110201355
GTEX-1PPH7-0226-SM-E76Q1,-0.609457133730224,-0.70793009171229,-0.0306113354965906,0.548378146948473,-3.485093371986,-0.391577847373461,-0.402580328236099,0.415619026471492,-0.762018526399934,-3.01194378972691,2.92349305208258
GTEX-1PWST-0826-SM-DTXF1,0.319432682141078,-0.627482649771473,0.203485218448921,-0.0471551726634757,-0.43575330590805,-0.633224140013546,-0.274406654832162,0.0359651347300128,-0.290095271441882,-3.20496024340858,2.37842394734641
GTEX-1QAET-0426-SM-EXUSM,0.967376145960855,-0.0788619642315629,0.363119936611489,-0.204033820058527,2.77182105249679,-0.88211080855714,1.23643464154217,-1.52551884213746,0.0262214414357123,-3.56462283048945,2.60435607570842
GTEX-1QCLY-1026-SM-EWRNI,0.696414639765788,0.744161648197659,-0.391598209623489,-0.196402238192864,1.74473155058667,-0.895370069021601,0.536145011900083,-0.122769346335224,0.391665287105097,-2.25254760836246,3.00878604858714
GTEX-1QEPI-0826-SM-DTX9B,0.138552284566087,-0.936980701257726,0.758667002952454,0.756200974561406,-1.52401075810542,-0.503921265786595,-1.46117173401273,-0.377650737492628,-0.461588553371179,6.77792984504183,-6.61255756534744
GTEX-1QMI2-0926-SM-DTX7S,1.43582733024273,-0.493620665062283,0.236101689071797,0.570985209362327,0.982679992688745,-0.78897762541822,0.0896726788217375,-0.496043162224995,0.678185792023867,-3.4638309886205,2.72517829962896
GTEX-1QP29-1226-SM-E6CQ1,-0.914304879550411,0.633841202058072,-0.309558180376192,-0.260251044236188,0.219369617770411,0.113894666359004,-0.182850077798322,-1.00031208991093,-0.57132321546509,-3.27175673369943,2.73478671489704
GTEX-1QP2A-1226-SM-EVR3I,-0.644518033490772,0.683080635790773,-0.612775346909262,0.257296536883936,-0.0419755134868236,-0.850477275594169,-0.67997816576889,-0.890457565433201,0.140441117535109,-3.6829680404089,2.79491674556965
GTEX-1R9PM-0426-SM-EVR3P,-0.858385590102815,0.557884475923515,-0.192044330893266,-0.66606977637659,2.80511063486546,-0.419392689181639,1.37630262942547,-0.483686008118043,0.203493408299869,-2.20745273131838,2.80379067283062
GTEX-1RAZQ-1026-SM-EAZ4R,-0.146425868603593,0.155185782450049,0.0973886078268933,-1.05366554570821,0.328936620868046,0.725014851053894,-0.790169190306808,-1.06315081479729,-0.279635181293023,-4.572563207609,2.80030840253544
GTEX-1RAZR-0726-SM-EV7BA,0.0719930599673543,0.121883105628674,-0.123812554915556,-0.315747080499983,1.92079494768987,0.877695535631191,-0.273436006974881,-0.905509385706917,0.415142583233218,-3.71286413622584,2.91420197851208
GTEX-1RAZS-2226-SM-E8VMU,0.388113350775456,-0.838308475705872,-0.111128880193601,0.0384283324389573,-1.07188274209927,-0.0711362636446716,-2.25737778651078,-0.157777279735147,-0.218842153870916,-3.13182518259563,2.51835534339572
GTEX-1RDX4-1626-SM-EVR53,0.60477732363808,-0.652787219173058,-0.196814794271192,0.277296502231489,-1.17994609467922,-0.588999984543374,-1.33981514447941,-0.798786900114719,-0.512526924532138,6.14299461972167,-6.55064958066467
GTEX-1RLM8-0626-SM-E76OW,0.793077614985814,0.0782825504199692,0.153776500449784,0.250002853028069,0.794122555592183,-0.973397606568966,-1.13049475380549,0.281269863913586,-0.364893888259157,-0.824156281460342,2.33509465769022
GTEX-1RNSC-1226-SM-E9U52,-0.26232269644325,-0.612628192940343,0.471149101641438,-0.228814483598342,0.579510922807965,0.141987636582547,0.354710845369945,-1.13771626212048,-0.21275207355261,-4.20475557442271,3.08304660637778
GTEX-1RQED-1026-SM-EVYCT,-0.0649725388958831,-0.525321162910415,1.02988957571549,0.489771755543034,-0.650392284577308,-0.926765276042226,-0.815960087645466,0.180318234938461,0.212654694528458,-4.29134721170048,2.99849439353122
GTEX-1S5VW-0926-SM-EWRNU,-0.751895592425947,-0.873326210176648,0.244563108970425,-0.00433520477220244,-2.44176333576625,-0.583405188507987,0.156072194373582,0.266078646182658,-0.588743029132373,-2.78178243759538,2.83912006383817
GTEX-1S82P-0826-SM-EVR4P,-0.0959278302073724,0.429273380804605,-0.734976566473428,0.0403278712794952,-1.23290623812636,-0.873799148006022,0.803555508966097,-1.12470915302995,-0.969063719871942,7.11232093181827,-6.61540913554329
GTEX-N7MS-0926-SM-2HMIZ,-0.385377954165327,-0.915201907044271,0.494549649156045,0.601568543520876,-1.16842216675112,-0.000959908359207621,-1.28643854270705,1.30014216269022,-0.0614293004784233,-2.78536580630548,2.81473947986889
GTEX-N7MT-0126-SM-2D7VT,-0.146345944762867,-0.567834044085105,0.00328650338328477,-0.335894725805804,1.33339000139497,-1.27857297125961,0.938745277499893,-0.417106336747423,-0.658361104313496,7.92636090429135,-6.70231753226256
GTEX-NFK9-1026-SM-2HMK1,-0.563024269649064,0.480471949304191,-0.405344154361033,0.0712450050823715,1.88580417013917,-0.210387100119445,1.75723385250129,1.25136218986461,0.504994034109878,-1.95153078081826,2.91967371410175
GTEX-NPJ8-0326-SM-2D7VV,-0.768544230567274,-0.162866227694576,-0.106254562416379,-0.114281932079691,-1.94455136035285,-0.880771749183218,-1.51186507307348,-0.269541993074204,0.094893677979604,-2.02120149599058,2.8292673035005
GTEX-O5YT-0526-SM-32PK8,-0.574373531782404,0.417163240714404,-0.122327086104718,-0.480207782881542,3.64872316035735,-0.806151407073843,-0.336059029526773,-0.829126654706075,-0.220551965093737,-1.90548891373113,2.99807359621297
GTEX-O5YV-0526-SM-2I5GE,-0.856199304093308,0.0797519240156982,-0.284544488974523,-0.885963754545039,1.57747301997148,-0.167682996927472,1.39238680136873,1.14185970575148,-0.0639911524253815,6.58955607627664,-4.52806456459328
GTEX-O5YW-0526-SM-2YUMX,-1.08572437277363,0.623953786388408,-0.479502328640152,0.334358876020052,-0.0507382924273623,-1.04210176599397,-0.195054934222529,0.864901178343799,-0.86719184682575,-2.41773202413803,2.48920811942826
GTEX-OHPL-0526-SM-3NM8U,-0.884091668390305,0.596468786414034,-0.334748864521458,-0.389662189922585,1.11810715318364,0.251598523402242,1.4029850831813,0.848334298792292,-0.183115023406906,6.49477287791552,-6.24272313746178
GTEX-OHPM-0526-SM-2YUMJ,-1.03409015175761,0.666230115799394,-0.0599191550597917,0.612373624245344,-2.33423414634868,-1.2541383198131,-0.779035910589496,0.399153722769404,0.15205799380108,-2.49580350178516,2.31519817100966
GTEX-OIZF-0526-SM-7MXVM,1.01231421263712,0.0303601174260135,-0.444292299848455,-0.485826234804961,0.792029270108256,0.602441825957687,0.0258113012842426,-0.687235659491818,-0.609788181098062,-3.86100458682032,2.70995876546328
GTEX-OIZG-0526-SM-2HMLF,0.147598338668805,0.280142664391051,0.0747206957617464,0.364745915691377,0.186269597580385,0.10693986231308,-0.958846988190778,1.34371550675871,-0.320767058675306,-2.41243892872595,2.57071046348702
GTEX-OIZH-0526-SM-2HMKV,0.567569033705624,0.719467335028677,-0.516159171280097,0.148223761461348,0.000738062800080819,-0.343978717251531,0.472344933488886,0.415411802859847,-0.725458448280392,-3.52237780269372,2.35906757390255
GTEX-OIZI-1026-SM-3NB1K,-0.867936564587157,0.540671078046956,-0.807608120885881,0.633964232108924,0.632333546394561,0.607706576159391,0.515588554797102,0.776533687282842,-0.0688198994466231,-2.50305623770077,2.88625850103024
GTEX-OOBJ-0526-SM-48TDK,0.998120984183111,-0.00614811553207568,-0.435873677894386,0.803715841766761,-1.18130073264506,0.871624411145464,0.285378895794207,-1.24560285506226,-0.626249524492012,-2.31371691565579,2.5783883493769
GTEX-OOBK-0526-SM-2HMJJ,0.725578698583761,0.521935800261099,0.0397751574223952,-0.320755431751059,-1.63396652201453,-0.210673056332756,0.235693330813258,0.320476608001662,-0.956553318240344,-3.74763522026573,2.49867002267267
GTEX-OXRK-0926-SM-2HMKP,-0.817156280288075,0.442861197418159,-0.190862925547806,-0.380210644786047,-0.653532900952347,-0.278576376918778,2.06433498579066,0.573677832547689,-0.734284668134106,6.79843632421175,-6.62411110529642
GTEX-OXRL-0526-SM-2I3EZ,-0.427630910335696,0.571397033658063,-0.603611765853271,0.468061470374674,0.263849360738512,-1.19340005594577,1.08271751187581,-0.196573104538262,-1.06587238508831,-3.07443108172815,2.62937717540968
GTEX-OXRN-0526-SM-2I5EN,0.037190688996531,-0.390845995265029,0.568207078543064,0.377901955464614,-0.290492820620881,0.274056019958567,0.245936072374697,0.896169767805732,-0.145372853296876,-2.45545724631243,2.7788258288012
GTEX-OXRO-0326-SM-33HBM,0.347292965125653,-0.48475423161693,0.074306108677287,-0.673967653795663,-1.27344485006003,-0.763827820244328,-0.379773342267156,1.58569279174298,-0.429803533579876,7.17435278968441,-5.033347330261
GTEX-OXRP-0526-SM-2I3EW,0.579303983809574,-0.63072715099342,0.246651020851095,-0.132868221385161,-1.41978381495744,-0.696071446654832,1.90865443266389,0.223944494390337,-0.21014165707028,6.36551537596472,-6.44123840641448
GTEX-P44H-1126-SM-48TBU,0.546450335458892,-0.0499106786196809,0.152017183949264,-0.358379397434974,0.221132995246538,0.956208642365821,-0.78247237187963,-1.44428962628413,0.449585850104271,-2.11531462707482,3.06703347927257
GTEX-P4PP-0526-SM-2HMKE,-0.784641692681347,0.876771307377023,0.171214727797908,0.0672491322717868,-0.888930748427287,0.0186291060992055,0.3642641224029,1.54713025690588,-0.275882193565008,6.38921467995082,-3.29917612637942
GTEX-P4PQ-0526-SM-2HMKR,-0.189660074926268,0.687148664456864,-0.45373415685418,0.486230398352822,-0.0522854478887469,-0.312714083643114,-0.245273057982386,1.2016511603039,-0.581223030748949,-3.24462917141323,2.68877704189655
GTEX-P4QS-0526-SM-2I3ET,0.579468561364509,0.65742730974476,-0.116952041238533,-0.389122736495853,1.74062472343244,-0.644060031151539,0.123272398090301,-0.507016686075895,-0.0604260408531445,-4.85652164738571,2.45243519141567
GTEX-P4QT-0526-SM-2I3EX,-0.141613652239444,0.688376354574722,-0.542783800752184,0.299777608538925,-0.802624139657348,-0.990054331879446,-0.0273887944065243,-0.350431077873069,-0.0512180796287599,6.10189666832338,-7.06821966071719
GTEX-P78B-0926-SM-2I5FA,0.42665124750112,0.346664149378269,-0.580873575525136,-0.492117792716969,0.226453311939088,-0.18274873612484,-0.478424781389832,1.68062471836825,0.884009658472468,5.9805869851294,-5.53509841383415
GTEX-PLZ4-0726-SM-2TC6Q,-0.592808593269636,-0.593372597718173,0.242465127316517,-0.890639479916951,1.70488490388297,-1.08836467898179,0.22714646727569,1.72193923237729,-0.236081231147659,6.57153857958614,-5.11626101978328
GTEX-PLZ5-0726-SM-2I5F9,-1.00353050940597,0.446646629399999,-0.61938903446218,-0.218798087041636,0.737981972191248,-0.117810294869304,0.3733414296464,0.931857093432,0.357195459623842,-1.81749355507336,2.88328361414189
GTEX-PLZ6-0426-SM-5IJDW,-0.648962024322796,0.725764889340582,-0.52952158663292,-0.687306271744341,3.42504253649399,-0.564540490640289,0.509218167751942,0.75212067000429,-0.659421264497421,-3.15599321755483,2.89053212443079
GTEX-POMQ-0526-SM-3GADD,-0.27996456780552,0.307551819685703,-0.0955029447582634,-0.122493254523971,1.10840105588407,0.415841301930231,0.634506886282505,0.533433536356913,-0.607287783244944,6.07492422415449,-6.3055107840522
GTEX-POYW-1226-SM-2XCEP,-0.881835631077358,-0.800085615663402,0.00251160861888807,-0.898413063671963,-2.60441073428089,-0.94485478029318,-0.97166111028501,0.830983653574504,0.400828368957038,-4.5280666493475,3.23271818463855
GTEX-PSDG-1126-SM-2S1ON,-0.538250978822882,0.436503564404229,-0.268125999476232,-2.06826367006565,0.271140114116822,-1.12587280493346,0.2541316106627,0.981186674222524,0.274336646986018,-1.4784675434125,2.80568149007684
GTEX-PVOW-1026-SM-2XCF9,-0.164329754240571,-0.860445120477388,-0.1044887228964,-0.117302939696832,0.00771300381490914,-0.951960056998683,-1.24944906861571,1.08542770745633,1.01434417636439,-5.59876207023721,3.12917512601067
GTEX-PW2O-0526-SM-2I3DX,-0.859570629389262,0.583344739493284,-0.0668505786897862,-0.536583878667968,2.74617134041454,-0.777860553205173,-0.392887998263007,-0.635616845456656,0.293185553465334,-3.99702624203836,2.85443430469286
GTEX-PX3G-0526-SM-2I3EM,0.395134156711722,0.336987293395682,-0.250053805289155,-0.0734170642137302,4.18380188525242,-0.818345281647375,0.207450405462996,-0.464528513431189,0.296279443542206,5.79723114270706,-6.56344716153815
GTEX-Q2AG-1026-SM-33HBW,0.030989952074317,-0.0374241068976949,0.0328729391582041,0.435741556679725,0.920808397194707,-1.07901284580563,0.266222914601841,0.220118219923004,-0.198590253465233,7.10575340110685,-6.33333439670027
GTEX-Q2AH-0426-SM-2I3EP,0.631361504417072,0.630142288376926,-0.425073098412955,-0.252628063426833,-0.584278090829036,-0.899454836509993,0.525826477498834,-0.0636452517008261,-0.429851932279893,-2.51072336072374,2.75684495916991
GTEX-Q734-0626-SM-2I3EF,0.597753441840763,0.132407082819423,0.14137020790747,-0.531685626748437,3.05397288519117,-0.477372974447202,1.83609895645526,-0.173950617613906,0.0502386815279944,7.08146264491919,-6.50076238166825
GTEX-QCQG-0326-SM-2I3ES,0.267399723832285,0.452806712208996,-0.709892166821171,1.08652448059056,-1.94698230046711,-0.999339117357749,-0.371040380257505,0.210561183137532,-0.82756603499255,7.28438832929135,-6.29076423749553
GTEX-QDT8-0926-SM-32PL2,0.0218179322127241,-0.558364768692739,-0.00601494088749348,0.161447170424404,-0.0124568126145848,-1.0441719296979,-1.08204270053252,1.03755633575386,0.492609265702033,7.36694376977021,-4.92318447471473
GTEX-QDVJ-0926-SM-2I5FU,1.00538594979795,0.791570872948341,-0.0304654264041975,-0.839660368020397,3.06978118536907,-0.0575793443265081,0.69346118923878,1.37237950350519,0.572890514865508,-2.93626348446996,2.42541216841473
GTEX-QDVN-0726-SM-4B64L,-0.324523527849858,0.544809630704798,-0.120528084603672,-0.932301400293014,-1.60383043025805,0.305409756517286,-0.139628488352919,0.271634775461279,-0.105994534535687,-3.44019084207689,2.62635739676992
GTEX-QEG4-0526-SM-48TZD,-0.924773742440929,-0.424370203008944,0.228153956612518,0.960940809917921,-0.779723942162113,1.08034960646083,0.0455074064439784,-1.49929923661085,0.412369711576048,-1.94252881581012,3.00936802367195
GTEX-QEG5-1126-SM-33HC2,0.820537886410472,0.660260694397235,-0.37492805852683,-0.169326640272003,-0.945349481686163,-0.946336782759468,0.969523494262205,0.345386129051957,-0.0879510590945001,-2.50664769177537,3.27512377124012
GTEX-QEL4-0826-SM-3GAF2,0.525963634268594,-0.254078120692667,-0.166051912387536,-0.189788869512253,-0.558694684124471,-0.976951969870738,-0.570928224650282,1.33514266216544,0.288624148025864,-3.14834904089068,3.03021781099679
GTEX-QESD-0626-SM-2I5G4,0.425475858702073,0.311619309773539,0.457931605910315,0.964635312685796,-1.57730594963199,0.323949590016613,0.222163576896657,1.37923825533834,-0.250465632143957,-2.81170565278168,2.5351741095051
GTEX-QMR6-1926-SM-32PL9,-0.738538492541139,-0.706548617368249,-0.138375405256034,0.289163275098492,0.821593406461761,-1.02045713603224,-0.45018466066418,0.178111599593453,-0.248166127172591,-2.38976241849583,3.11649522278958
GTEX-QMRM-0826-SM-3NB33,0.375640518087636,0.455258925325927,-0.559509531276082,0.355876792295644,-0.262728593752334,0.589583983372371,-0.903733580017026,0.675906984184014,-0.62711482194812,-2.93297060815741,2.6854617656302
GTEX-QV44-0926-SM-2S1RH,-0.959338156016306,0.088630719028351,0.155938486204389,-0.822518323360149,3.52917744340268,-1.03106237312404,0.722186991454507,2.47842417510445,0.127797381557232,-1.01258197480874,2.74205204721298
GTEX-QVUS-2026-SM-EYYW9,0.86323596832146,-0.61633147392741,-0.0808873540356163,-0.121780649051897,-3.485093371986,-0.552782355686516,-1.7229078748622,-0.703530079436559,-0.273773484179202,6.0767787774913,-7.2066431645611
GTEX-QXCU-0626-SM-2TC69,-0.884103449601854,0.476087412619489,0.155266298495822,0.831600198428756,-0.199459484994411,-1.06029482996907,0.722487149064433,1.14325908415175,-0.837059940621238,-2.97645132571309,3.01478613848775
GTEX-R3RS-1026-SM-3GADF,-0.688835076891872,-0.564866633535845,0.40359925009775,0.00427254901015263,0.629103574956122,1.4323845252396,0.753066496919713,3.32412820837189,-0.196180323265234,6.56482560959197,-3.56774085624984
GTEX-R55C-0526-SM-3GIKA,-0.44262734784259,0.651507503353448,-0.563642451410564,0.154346852918645,2.08575407122362,-0.105046634571022,0.712165398763572,0.382157862693641,-0.639430851255385,-2.89113969646293,3.05324252787373
GTEX-R55D-0926-SM-3GAEU,0.374719671198453,0.822074215767747,-0.729174879563575,0.18999725915268,-0.574169403307677,-1.19957400949483,-0.167257316454343,1.91532374737932,0.533562137823289,-2.22238256995016,3.08723935267093
GTEX-R55G-0826-SM-2TC5U,0.50468249485807,0.775042237387835,-0.432972825825569,-0.468541144533483,4.58589557072307,-0.930342804149722,-0.313077234788831,1.00042913585617,-0.206425119904591,6.49338736300856,-5.85735518650654
GTEX-REY6-0426-SM-2TF5G,-0.907692808403679,-0.711739964600868,0.121355779542434,-0.0240207501473677,-1.46919366257881,-1.1693529501126,-0.174996679234723,2.35244130750426,0.595644866683264,-0.370215473991713,2.69100869294092
GTEX-RM2N-0426-SM-2TF4T,0.0939474873091914,0.690785860457481,-0.411124037093972,-0.0342594979040119,-0.556565140898661,-0.460697489116848,0.37098357262317,0.0333009712127818,-0.149579151033675,-3.14074775685544,2.77719497740151
GTEX-RN64-1226-SM-2TC6E,0.144997286374048,-0.496279966669983,0.445477877271289,0.0740092673690204,-0.702654181518144,-0.783637370625105,-0.21540816189644,2.06350573211419,1.24972498679323,-1.95798360918198,3.10418190767159
GTEX-RNOR-0726-SM-2TF5I,-0.647961557551479,-0.0773248134244455,1.11176638220416,0.240059230107754,-0.380193157863348,-1.20960174024024,0.416631809327072,0.348127209289212,1.39357341164522,7.61672819098778,-6.35044394208142
GTEX-RTLS-0926-SM-2TF5X,1.43287754987963,-0.364344405894746,0.390864122541744,0.520925723063073,-0.484567724759836,-0.974593615432153,-0.739671029379797,1.19439135211997,-0.51700544422337,7.43077287913527,-6.22745986017573
GTEX-RU1J-0126-SM-2TF6Y,-0.816952865914513,0.639054363063502,-0.244145024616014,0.0750554254316922,-0.400132559833559,-1.04159451422269,-0.444295025758884,0.682267563095539,0.492613747706528,6.40237775729081,-6.33973775801751
GTEX-RU72-0526-SM-2TF5Z,1.58334585391264,-0.307688050508382,0.846407260305456,0.634658228963752,-0.201127159900137,-0.99385285460801,0.057541663347588,1.18409716341124,-0.323858465211772,6.77725732763826,-5.73185896515132
GTEX-RUSQ-0626-SM-2TF5V,0.590497750585202,0.470849017024755,-0.0937945947357997,0.198880247664502,-3.485093371986,-0.868345481106825,0.24952133725589,1.03752563929001,-0.591370732678424,-1.47687171638079,2.64034450715564
GTEX-RVPV-1726-SM-2NKAQ,-0.289630750383122,-0.851979095462004,0.583032426199405,0.84540669890402,-0.916385437688401,-0.817969785429066,0.126628772294521,-1.1936201619137,-0.502944001231718,-3.75665693786574,3.04654334706025
GTEX-RWS6-0226-SM-2XCA9,-0.71934416681697,0.661711317968502,-0.638525801099381,-0.0745017797045496,0.46049023596241,-1.0257325244599,0.225101256990949,1.03490329588042,0.272478846157218,7.03044439950653,-6.28546298285936
GTEX-RWSA-1126-SM-2XCAZ,-0.0560152536102454,0.213957986599,0.242733425348646,1.28658325202819,-1.60602529261783,-1.16216867127666,0.37053126535654,2.23692466287509,-0.639819835781756,-0.751719313894696,2.95338624825012
GTEX-S32W-0326-SM-2XCBI,-0.450829004392621,0.345467352195655,0.190492433664963,-0.60869861881953,-1.10228450085396,-0.71356789102536,0.179891963663214,1.04620908753865,-0.591610375116778,5.67413526447669,-6.19412674926118
GTEX-S33H-0626-SM-2XCBJ,-1.06130769530064,-0.87842391807946,0.0911935272722193,-0.795828587296463,1.49621067488096,-0.618849576980051,0.10071866295297,0.807912534894167,-0.401769246343694,-2.36096268088598,2.84338863157279
GTEX-S341-0326-SM-2XCAU,1.79996701362778,0.373058743719542,-0.718703065988868,-0.836957744329635,0.947293595690184,-1.15466673195239,0.642508469615535,0.824087176049664,0.346964742750591,5.81980473411644,-6.52292279728966
GTEX-S3LF-1126-SM-EVR33,0.83191911159471,-0.185339359373977,-0.181520920137709,-0.546561195315491,-1.18082732255825,-0.429698408447066,-0.641791160345971,-1.03733842508435,0.253263606912194,-2.73299081024895,2.7242924976515
GTEX-S7SE-0926-SM-2XCD6,1.05626437015213,-0.580699948873341,-0.484717875932835,-1.22514537051524,-0.816900970642103,-1.11037352574463,1.82934493694064,0.527836416906917,0.526798531703616,-4.13043379782195,2.98731744960641
GTEX-SE5C-0526-SM-2XCE1,-0.957774901773325,0.636364801113093,-0.00767829177505963,-0.476036078353101,0.363028700759656,0.029734953333113,0.924120749597343,1.89987711648319,0.287624513507186,5.73476269840403,-4.82354583624077
GTEX-SIU8-0926-SM-COH1X,-0.309302552980519,-0.65408026598352,0.435180854476824,0.0639639435339542,0.0434757116428113,-0.997598547091243,0.773872784199291,0.0456892409265657,1.56403645841798,-2.96978917143176,3.11407976096879
GTEX-SJXC-1026-SM-EYYVA,0.864882951151981,-0.403695766027336,0.322275161818504,0.665440877825121,-0.246980338583096,-0.75204517518018,-0.172462987346071,-1.2765806854091,0.717351512300016,-3.67536168518367,3.15689000732078
GTEX-SN8G-0926-SM-4DM5I,-0.490532171855155,-0.386506738883829,0.681666549516189,-0.226211652828488,0.0154367449039379,0.998456845774247,0.390843925725,-1.38365357923622,0.4204284048228,6.18186654130815,-5.6968528030732
GTEX-SNOS-0426-SM-32PMH,-0.292274891258073,0.638704224519358,-0.292712236622722,-0.47923908014585,-1.52894374244492,-1.05997731758478,0.792195754735777,0.245221444905744,-0.897057616056959,-4.49808800360375,2.67720346144756
GTEX-SUCS-0626-SM-32PM5,0.449987863108931,0.729716822102194,-0.706774501253835,-0.489012160297566,-0.16813488516202,-1.07021417930463,1.13924976732488,0.431973764487327,0.267207718537795,-4.26550095542434,2.41352857019028
GTEX-T2IS-0526-SM-32QP9,0.392251317807057,-0.782577869934182,-0.262120199696417,0.76765514382364,-0.491407493718575,0.372718789579351,-0.40761513082868,0.50061239754631,1.21825245982102,6.43754516701626,-6.45038332356568
GTEX-T5JC-0826-SM-32PMC,-0.452829046636211,-0.710041146759936,0.0990886327082833,1.47566611666616,0.215085854255507,-1.02061920177136,0.0585310040581654,0.85485222585912,0.640494978885035,-4.34034323883999,2.80014919440572
GTEX-T6MN-0826-SM-32PM4,-0.518353249598282,-0.802080812065777,0.484159999000439,0.065164725472341,-0.152734719624336,-0.822622178219943,1.22079588441639,0.987299136480711,0.0852872862299694,-3.8613044063862,2.74154681387022
GTEX-T6MO-0426-SM-32QOI,-1.07437106724094,0.537274461610016,-0.394050765872485,-0.533521526333338,1.99702272972921,0.279884763294862,0.175907650882824,0.264166812080141,-1.08953407335031,7.08512271970418,-6.4415722391276
GTEX-T8EM-0326-SM-3DB7F,-0.907627706962048,0.715315075345513,-0.177463026027387,0.171938717819703,3.10061174939112,-0.86611534260991,0.298696324570245,0.810448547526066,-0.285021682323196,-1.79994654672052,3.12018086931711
GTEX-TML8-0326-SM-4GICN,-0.939863990916937,0.663966711203438,-0.329388458519934,-0.0167962316007113,-0.813591544241302,0.380082864583996,0.870382803554974,0.501941529963606,-0.0996148455929026,6.30029702080999,-5.69499299554224
GTEX-TMMY-0926-SM-4TT1Z,0.366842931976757,0.601320468240088,-0.32409514144141,-0.315561684157904,-0.799283920233933,0.63299916760685,0.521461275866573,0.692397199875922,-0.023725248606849,6.32053880114702,-5.55925158663857
GTEX-TSE9-0726-SM-3DB8C,-0.546110041081152,-0.589798710200358,0.230592743288104,0.296864290537723,-1.98617853989713,0.323860722706695,-0.930075595920248,2.42503778695004,-0.332961590364321,6.41421483680937,-3.54565429507943
GTEX-U3ZH-0526-SM-3DB75,0.30893870165153,-0.180682670637667,-0.195720286612207,0.162708784979317,0.330114102787217,-0.7444393619599,-0.0538480064131812,0.422040033027711,0.310152327072428,-2.41082399940208,3.23791911890202
GTEX-U3ZM-0426-SM-3DB73,-1.0247728765611,0.734095526036625,-0.437003488469118,-0.0367061381212268,-0.508235142293056,-1.00974078002472,0.322474189483708,0.151786743481708,-0.72378991429761,-2.26087361102644,2.8678910191863
GTEX-U3ZN-0626-SM-3DB7U,1.05908071053183,0.438345136389691,-0.162374638453618,-0.804023966010837,0.784866033692788,-0.976037382742223,0.315190122367321,-0.0973815084727478,-0.0749431727784369,7.04681873109184,-6.12529437572187
GTEX-U412-0826-SM-3DB9K,0.561031308334055,-0.632697523441383,0.205674896129677,0.535114791468213,-0.892309241012853,0.267351892135862,-0.438068254142345,0.71876134275602,1.14500239468993,-2.73875604327868,2.70561999214043
